instructions,LLC-stores,L1-icache-load-misses,branch-load-misses,node-load-misses,rd_req,rd_bytes,wr_req,wr_bytes,flush_operations,rd_total_times,wr_total_times,flush_total_times,label
23522219.0,800.0,20190.0,6522.0,0.0,7,382464,18,1368576,0,94793856,447742686,0,1
17064817.0,1339.0,57616.0,7925.0,4.0,10,473600,33,1618944,0,34566577,137272629,0,1
27987262.0,813.0,88763.0,581.0,0.0,20,1444352,39,2198016,0,58695412,161964978,0,1
20966188.0,4262.0,46616.0,1473.0,0.0,17,1597952,187,15119360,0,56957560,98144120,0,1
22931947.0,3936.0,37360.0,7863.0,6.0,0,0,2,229376,0,0,1615773,0,1
22280471.0,186.0,58865.0,1012.0,0.0,0,0,0,0,0,0,0,0,1
21310247.0,1718.0,185049.0,1273.0,24.0,13,1071104,44,4259840,0,462278336,826704595,0,1
19156584.0,1403.0,210754.0,24753.0,0.0,26,2762752,57,2502144,0,103586486,167854559,0,1
22712529.0,1660.0,277110.0,45646.0,0.0,12,1260032,59,4055552,0,60039100,128359330,0,1
15865176.0,27937.0,441506.0,64579.0,87.0,3,19968,51,4956160,0,37405909,210569844,0,1
15664753.0,56059.0,451941.0,17887.0,46.0,4,24064,118,11227648,0,34708906,326928171,0,1
10444415.0,33348.0,101489.0,10145.0,32.0,0,0,0,0,0,0,0,0,1
20568055.0,9595.0,8043.0,9270.0,32.0,19,1916928,53,3399680,0,439345185,1041640757,0,1
22342862.0,5208.0,4492.0,8921.0,22.0,6,45568,63,4652032,0,34370274,572884189,0,1
15179529.0,12088.0,198760.0,8325.0,0.0,8,220160,58,2334720,0,46765504,401723641,0,1
17700255.0,2979.0,87965.0,5015.0,5.0,9,424960,134,12934144,0,24936334,173585017,0,1
18464245.0,10647.0,23387.0,12139.0,13.0,0,0,0,0,0,0,0,0,1
18497891.0,13868.0,96757.0,10849.0,0.0,6,332800,22,1912320,0,247364904,433308841,0,1
19134428.0,12746.0,242583.0,3542.0,15.0,39,2898432,22,2162176,0,3390681,7664132,0,1
15939114.0,16995.0,305426.0,8843.0,8.0,42,3372544,0,0,0,4540984,0,0,1
22052055.0,6084.0,17848.0,9529.0,0.0,53,4771328,0,0,0,4569985,0,0,1
16393611.0,3.0,143204.0,1101.0,0.0,44,4058112,1,131072,0,5407037,472003,0,1
14962446.0,887.0,101817.0,12107.0,1.0,44,4376064,0,0,0,5523681,0,0,1
22390746.0,3523.0,113292.0,12686.0,29.0,49,4452864,0,0,0,4541186,0,0,1
18216267.0,10082.0,142785.0,18652.0,0.0,52,4231168,0,0,0,4553648,0,0,1
16083958.0,15846.0,284376.0,6388.0,0.0,39,4394496,0,0,0,3896560,0,0,1
17217691.0,5921.0,48802.0,514.0,12.0,57,5062656,0,0,0,5835200,0,0,1
18898676.0,3660.0,234468.0,10222.0,0.0,41,1836544,3,159744,0,3405815,593557,0,1
14078742.0,6893.0,40920.0,6289.0,0.0,68,3976704,0,0,0,6004383,0,0,1
16613118.0,8288.0,284286.0,6262.0,0.0,67,3933696,2,8192,0,6455381,318478,0,1
17026877.0,12730.0,127465.0,10085.0,1.0,58,4443648,0,0,0,6041746,0,0,1
18412518.0,13843.0,225304.0,1657.0,1.0,44,3587584,0,0,0,4615188,0,0,1
13597660.0,15826.0,82845.0,8451.0,1.0,41,4163072,0,0,0,4231119,0,0,1
17795108.0,15979.0,250553.0,11180.0,0.0,54,5678080,0,0,0,5867067,0,0,1
8345553.0,14808.0,310953.0,521.0,8.0,37,3659264,0,0,0,3583348,0,0,1
18435402.0,45.0,47182.0,5020.0,0.0,44,1722880,0,0,0,3630118,0,0,1
13747078.0,0.0,74695.0,15590.0,0.0,45,2718208,0,0,0,3807734,0,0,1
3798406.0,231.0,227741.0,13120.0,2.0,57,5162496,0,0,0,6779384,0,0,1
16778592.0,8974.0,83062.0,9928.0,0.0,43,2590208,0,0,0,4658905,0,0,1
20144731.0,7853.0,58589.0,1267.0,0.0,18,1931776,32,2469888,0,1341011,37011235,0,1
38120101.0,6820.0,176608.0,7153.0,2.0,28,2620416,22,2083328,0,2057293,14959449,0,1
30932760.0,10590.0,46845.0,3947.0,0.0,4,289280,9,963584,0,40927381,166811466,0,1
33055325.0,14062.0,150415.0,12972.0,3.0,23,2340864,44,4836864,0,69522576,656997988,0,1
37876311.0,18144.0,242487.0,1883.0,7.0,7,679424,67,7928832,0,25860147,308685454,0,1
42526097.0,12273.0,343472.0,4603.0,3.0,6,548864,7,684032,0,128735729,169842407,0,1
33992492.0,11951.0,144063.0,6320.0,0.0,11,1131520,48,5771264,0,73412940,687347784,0,1
19627382.0,18390.0,68538.0,4650.0,0.0,6,445440,31,3214848,0,47282891,525526099,0,1
15885985.0,14878.0,163987.0,4862.0,3.0,2,8192,31,3482112,0,13835235,309466047,0,1
19163068.0,3325.0,75108.0,5613.0,4.0,11,1272832,37,3521024,0,60285450,171594811,0,1
14683355.0,1.0,203099.0,9697.0,1.0,22,2358272,51,5024768,0,131638099,457603640,0,1
18920587.0,263.0,257348.0,11115.0,0.0,9,1052672,52,4632576,0,96905971,356432798,0,1
19641473.0,0.0,6505.0,13591.0,0.0,12,529920,40,2233856,0,30094504,128960500,0,1
7915786.0,0.0,12079.0,11724.0,1.0,18,1841664,51,1782784,0,46519903,120359020,0,1
1447349.0,196.0,205181.0,11767.0,0.0,29,3053568,50,2448384,0,51865180,96509783,0,1
6837089.0,10332.0,149379.0,15321.0,7.0,14,1197056,47,3483136,0,54736386,253698472,0,1
12835584.0,9638.0,266856.0,5144.0,0.0,7,436736,44,2733568,0,56797447,118870171,0,1
3386178.0,19760.0,583047.0,533.0,122.0,12,1140736,47,4904448,0,101526212,214007261,0,1
127894.0,13141.0,5030.0,1427.0,8.0,4,323584,29,3148800,0,17625162,205003831,0,1
1671916.0,3907.0,9708.0,573.0,3.0,17,1707520,37,2195456,0,76109437,161535939,0,1
13321856.0,3.0,40392.0,519.0,7.0,21,2109952,32,3036160,0,97552703,204240292,0,1
10911407.0,0.0,218488.0,8641.0,1.0,7,790528,32,3148288,0,3639987,58261304,0,1
38544630.0,4863.0,199319.0,7743.0,2.0,10,954368,42,4369408,0,111733320,501437096,0,1
16331695.0,6420.0,247814.0,10671.0,0.0,19,1946112,29,2785792,0,77490944,251340323,0,1
1862242.0,4235.0,243045.0,11340.0,0.0,2,32768,36,4305920,0,7185165,190745069,0,1
2592340.0,10426.0,15776.0,8899.0,0.0,23,2313216,55,5569536,0,166126283,464992452,0,1
28408.0,11516.0,4906.0,484.0,7.0,7,434688,44,3871232,0,31039585,201326570,0,1
6936561.0,1344.0,9378.0,1932.0,0.0,8,622592,38,3632640,0,63914694,234650327,0,1
4043411.0,2527.0,151388.0,512.0,1.0,9,773632,24,2191360,0,48192606,177653587,0,1
4192018.0,2792.0,133842.0,6329.0,4.0,10,589312,39,3144704,0,28038078,231404836,0,1
6647766.0,6254.0,111989.0,8582.0,0.0,16,1443840,35,3369984,0,86811378,280764896,0,1
4586828.0,1056.0,155181.0,4545.0,2.0,14,1343488,37,2827264,0,68425251,177866896,0,1
4065536.0,5262.0,274840.0,13153.0,1.0,4,284160,39,3844096,0,12041406,183653104,0,1
9396261.0,1411.0,28800.0,14217.0,1.0,9,795648,26,1511424,0,45125839,206687593,0,1
8670028.0,7965.0,102532.0,1089.0,75.0,7,267776,38,3091968,0,29576124,194761592,0,1
12427937.0,766.0,34764.0,2825.0,31.0,9,135680,44,4235776,0,40417625,276561535,0,1
12746239.0,3684.0,184546.0,6978.0,2.0,40,3329536,25,2723328,0,31319630,134552286,0,1
11038555.0,3266.0,236409.0,5276.0,2.0,43,4279808,0,0,0,4316483,0,0,1
17819269.0,1189.0,289902.0,6526.0,23.0,56,4764160,0,0,0,5833208,0,0,1
9447450.0,1694.0,51319.0,7955.0,9.0,49,2245120,1,4096,0,4126614,111524,0,1
9824694.0,11836.0,5284.0,2579.0,0.0,51,2486272,0,0,0,4718444,0,0,1
4900586.0,6756.0,186362.0,7632.0,0.0,44,3200512,3,73728,0,3809020,10001456,0,1
14856867.0,1562.0,256752.0,6227.0,0.0,50,2989056,1,4096,0,4829089,237317,0,1
4555160.0,313.0,81284.0,3557.0,0.0,37,966144,0,0,0,2811401,0,0,1
279086.0,1558.0,148115.0,10034.0,3.0,64,3124736,0,0,0,4968416,0,0,1
11549309.0,250.0,122098.0,7105.0,1.0,53,4295680,0,0,0,5360085,0,0,1
40403980.0,1681.0,175294.0,8073.0,2.0,52,4973056,0,0,0,5745127,0,0,1
42919959.0,949.0,77095.0,9813.0,1.0,38,3526656,0,0,0,3593755,0,0,1
1418236.0,6591.0,196843.0,3367.0,0.0,59,5954048,0,0,0,6905933,0,0,1
842085.0,28484.0,71131.0,513.0,7.0,40,4296192,2,229376,0,5080456,471391,0,1
2410963.0,12319.0,157619.0,15424.0,2.0,38,3885568,0,0,0,5366684,0,0,1
690054.0,17843.0,177921.0,16611.0,3.0,46,3611136,0,0,0,4654102,0,0,1
6699958.0,11037.0,204207.0,878.0,6.0,46,4766208,0,0,0,4923440,0,0,1
7458721.0,22968.0,251157.0,4753.0,12.0,58,5320192,0,0,0,5756194,0,0,1
54125489.0,2073.0,200077.0,7235.0,3.0,36,3657728,0,0,0,3676786,0,0,1
48040515.0,7262.0,231682.0,9673.0,0.0,42,3721728,28,2764800,1,4321093,14268277,8049095,1
17248132.0,1574.0,239602.0,10069.0,3.0,11,949248,138,4460544,0,4786457,43630192,0,1
14753151.0,11729.0,77818.0,1454.0,0.0,16,278016,41,1449984,2,17366192,34259211,2745422,1
38472250.0,11015.0,5490.0,4472.0,1.0,20,491008,36,3986944,0,5582537,150979348,0,1
37380746.0,25872.0,10002.0,5370.0,0.0,6,96256,47,3296256,0,41927741,527266370,0,1
42659568.0,11697.0,106448.0,7877.0,27.0,4,121856,103,9041408,0,26663142,580503950,0,1
24214596.0,40180.0,109950.0,9530.0,0.0,2,16896,32,2884608,0,29782551,511321707,0,1
29980148.0,13596.0,107050.0,4035.0,1.0,2,24576,52,5176320,0,101868,374607967,0,1
55059813.0,19728.0,184122.0,71582.0,0.0,0,0,88,8462848,0,0,509237886,0,1
34798232.0,20283.0,113071.0,95572.0,33.0,3,203264,46,3989504,0,48930702,497601408,0,1
50854477.0,2354.0,730553.0,54661.0,1.0,0,0,25,2442752,0,0,10724878,0,1
95551494.0,10550.0,791363.0,109432.0,0.0,7,347648,47,4944384,0,73577788,511056715,0,1
50247627.0,10736.0,564449.0,66620.0,1.0,3,80384,20,1876992,0,37763535,369817294,0,1
36275404.0,19352.0,723314.0,123083.0,0.0,2,120832,61,6272000,0,11416724,600948441,0,1
88885292.0,4114.0,615295.0,57536.0,0.0,0,0,26,2539008,0,0,245764446,0,1
56811464.0,12939.0,192888.0,61348.0,0.0,8,489984,56,5346816,0,37724647,367019911,0,1
27582011.0,5198.0,239126.0,21002.0,1.0,3,28672,54,5550080,0,10276409,334075415,0,1
67119367.0,312.0,355246.0,20202.0,0.0,19,1761792,43,3346432,0,115723379,292438250,0,1
28320811.0,44671.0,422514.0,6983.0,3.0,29,2618368,53,1700864,0,62972214,158762355,0,1
73011118.0,5900.0,537925.0,4979.0,2.0,25,1800704,66,2832384,0,33219898,193231509,0,1
25027834.0,44087.0,477129.0,37865.0,0.0,5,528384,61,7164928,0,321321,56165901,0,1
63789664.0,377.0,398852.0,8105.0,0.0,7,611328,31,3497984,0,202635777,431147298,0,1
52475941.0,11289.0,620376.0,35528.0,0.0,3,207872,61,6541312,0,19834286,178530527,0,1
47479827.0,9968.0,322992.0,510.0,0.0,8,806400,49,4169728,0,69243839,320557550,0,1
45925033.0,2846.0,538320.0,12302.0,2.0,7,445440,47,3785216,0,53305844,210852217,0,1
99876343.0,6454.0,373896.0,33377.0,2.0,16,1461248,63,3932672,0,39656054,172479095,0,1
34729077.0,13066.0,375483.0,3100.0,14.0,24,2544640,60,5634048,0,63546671,303677949,0,1
14898114.0,16429.0,135778.0,53207.0,7.0,11,1319424,39,4227072,0,98742379,110276481,0,1
40924941.0,5.0,248449.0,65128.0,12.0,11,1265152,36,3700736,0,81634319,234842567,0,1
55238319.0,1570.0,471618.0,6172.0,0.0,21,2253824,49,4272640,1,67645823,260119334,1947435,1
60583950.0,10393.0,523464.0,3343.0,0.0,3,393216,177,16404480,0,185476,152509126,0,1
39940271.0,10114.0,124141.0,24092.0,0.0,0,0,0,0,0,0,0,0,1
53047741.0,3223.0,394562.0,25726.0,0.0,0,0,0,0,0,0,0,0,1
23207427.0,5973.0,177701.0,17018.0,0.0,17,1799680,10,1028096,0,643336562,458974684,0,1
24088570.0,15306.0,380968.0,579.0,1.0,44,4355584,4,110592,0,4211346,451431,0,1
21847240.0,9817.0,33159.0,827.0,12.0,42,4262400,4,53248,0,4389293,266331,0,1
20507525.0,5746.0,87062.0,3400.0,8.0,42,4139520,0,0,0,5158460,0,0,1
19313476.0,10294.0,18191.0,2317.0,4.0,48,4680704,0,0,0,4974185,0,0,1
25312103.0,31014.0,15901.0,34662.0,12.0,49,4433920,0,0,0,5682669,0,0,1
22345352.0,29095.0,36231.0,15311.0,9.0,50,4549632,0,0,0,4238963,0,0,1
18020960.0,18684.0,166405.0,5879.0,0.0,46,4297216,0,0,0,4259724,0,0,1
17605878.0,34119.0,400702.0,28186.0,16.0,22,2012160,3,57344,0,5462478,5457535,0,1
15546374.0,15857.0,33002.0,41390.0,3.0,51,4297216,0,0,0,4823486,0,0,1
28402.0,40637.0,31990.0,48683.0,16.0,49,4768768,0,0,0,4451264,0,0,1
28402.0,46243.0,22449.0,36446.0,0.0,31,991232,0,0,0,3132349,0,0,1
16702663.0,51023.0,311149.0,41444.0,16.0,43,2329088,2,8192,0,4480727,229487,0,1
8123525.0,44359.0,92547.0,8076.0,6.0,49,4180480,2,8192,0,11244816,2251377,0,1
48709744.0,45334.0,407810.0,12425.0,4.0,58,4450816,0,0,0,6473731,0,0,1
24945952.0,44045.0,350212.0,45348.0,8.0,33,2708480,1,61440,0,3548809,196915,0,1
34056538.0,42391.0,764115.0,40798.0,0.0,51,4223488,0,0,0,4950914,0,0,1
35852751.0,45603.0,744992.0,20814.0,18.0,33,1622016,0,0,0,3176550,0,0,1
28411.0,47660.0,1525328.0,52243.0,5.0,51,4144640,0,0,0,5877896,0,0,1
1766620.0,46827.0,1704728.0,20558.0,9.0,50,5564416,0,0,0,5076212,0,0,1
14394579.0,39946.0,1341953.0,52695.0,8.0,48,3444736,0,0,0,4223267,0,0,1
21724344.0,41198.0,1638666.0,92623.0,0.0,43,4608000,0,0,0,4699330,0,0,1
30787273.0,41719.0,1416905.0,62668.0,18.0,37,3641344,0,0,0,3431985,0,0,1
24588748.0,44137.0,1136547.0,100364.0,1.0,46,2365440,1,53248,0,4593274,122998,0,1
27807597.0,41799.0,880317.0,122583.0,1.0,43,4306432,0,0,0,5687376,0,0,1
21942158.0,40835.0,1440544.0,161991.0,5.0,43,3023360,8,409088,0,3667076,4425843,0,1
29993191.0,35788.0,1178641.0,148903.0,31.0,3,266240,52,5557760,0,5635097,156292109,0,1
27056725.0,46507.0,966927.0,149719.0,0.0,23,2365440,28,3058688,0,217930230,625141074,0,1
23834480.0,41991.0,1223489.0,147830.0,0.0,14,981504,101,8677888,0,15929068,459364648,0,1
28609602.0,50025.0,1227979.0,150317.0,5.0,12,880640,28,1772032,0,105488149,735905034,0,1
29916857.0,40423.0,928249.0,144547.0,3.0,9,834048,52,4919296,0,53391369,331492180,0,1
32578434.0,39158.0,1191267.0,156196.0,4.0,13,1092096,53,4523520,0,22634434,260250590,0,1
26470491.0,36606.0,1180333.0,155055.0,0.0,21,2140672,52,1876480,0,86611632,183545543,0,1
29021219.0,38574.0,1476689.0,155712.0,7.0,25,2284032,51,3598848,0,70419449,329671384,0,1
25508461.0,24238.0,1492781.0,149970.0,47.0,3,62976,58,6028288,0,20648934,177213293,0,1
29224772.0,42412.0,1609057.0,145781.0,18.0,10,1143296,79,8635904,0,17974894,376598983,0,1
26589170.0,38828.0,1651881.0,153779.0,8.0,6,560640,21,2235392,0,121013515,398939073,0,1
28090306.0,42456.0,1643468.0,148961.0,55.0,11,912384,52,4299264,0,37296833,132597761,0,1
30146825.0,39982.0,1609583.0,145858.0,5.0,1,4096,89,10259968,0,10499826,232623534,0,1
30742880.0,43232.0,1325072.0,142662.0,2.0,0,0,12,1323520,0,0,6026406,0,1
31264793.0,39311.0,1201859.0,145923.0,0.0,1,4096,30,2995200,0,31069956,486038220,0,1
26360243.0,38676.0,1266140.0,155643.0,4.0,2,76288,84,9186304,0,21748117,266721453,0,1
23801349.0,42447.0,1299171.0,155137.0,8.0,2,8192,36,3952640,0,28050515,407236274,0,1
26625553.0,25882.0,1091042.0,130508.0,12.0,0,0,13,1547264,0,0,5824872,0,1
27885662.0,18797.0,1289006.0,125343.0,15.0,23,1916928,65,6242304,0,74422298,674020494,0,1
24923962.0,28141.0,1346762.0,150437.0,1.0,21,2295808,36,2695680,0,59210947,231538353,0,1
24349166.0,29491.0,764315.0,158110.0,2.0,11,551424,64,6471680,0,31549374,398566018,0,1
24172523.0,35545.0,1223435.0,138929.0,7.0,1,4096,64,5609472,0,5686340,72830286,0,1
22914649.0,31704.0,1122713.0,146442.0,27.0,12,1336832,38,2649600,0,37637469,204839695,0,1
22466855.0,24871.0,1172617.0,170677.0,1.0,5,182272,44,3405824,0,26439344,239541152,0,1
25416800.0,43774.0,1136538.0,155372.0,5.0,12,655360,44,2611712,0,34827907,193050572,0,1
21133206.0,40635.0,1082293.0,151383.0,6.0,13,929792,56,3784192,0,44427126,234839281,0,1
24062939.0,36354.0,1252372.0,162655.0,1.0,38,2744832,35,2395648,0,39840763,128200149,0,1
22962747.0,24143.0,1276385.0,160202.0,0.0,60,5666304,0,0,0,5553053,0,0,1
25313329.0,37173.0,1260983.0,159884.0,1.0,42,3328512,0,0,0,4079767,0,0,1
25831936.0,28434.0,899935.0,166346.0,0.0,45,745984,0,0,0,3362205,0,0,1
24396855.0,37743.0,918075.0,171667.0,3.0,67,3364864,0,0,0,5902001,0,0,1
49744502.0,34127.0,933530.0,149538.0,0.0,68,6121984,0,0,0,6473773,0,0,1
72164509.0,33145.0,925585.0,150410.0,1.0,48,4176896,0,0,0,4754247,0,0,1
46435671.0,31382.0,440641.0,25796.0,1.0,72,6214656,0,0,0,6739660,0,0,1
28117778.0,32814.0,912113.0,94596.0,0.0,58,5441536,0,0,0,5630547,0,0,1
12015532.0,19160.0,612550.0,136733.0,3.0,59,2694656,0,0,0,5891188,0,0,1
4621596.0,36503.0,50214.0,164560.0,1.0,60,5594112,0,0,0,6421455,0,0,1
270032.0,30944.0,367458.0,152903.0,6.0,49,3683840,1,65536,0,4632051,2277309,0,1
1894428.0,37790.0,677906.0,130800.0,1.0,58,5159936,17,1388544,0,4502032,3522004,0,1
1479382.0,40339.0,604891.0,131260.0,0.0,40,3366400,1,4096,0,3473795,62615,0,1
2808085.0,42007.0,755192.0,160431.0,0.0,53,2839552,0,0,0,4661100,0,0,1
748484.0,43462.0,543367.0,157411.0,2.0,54,3209216,0,0,0,4777174,0,0,1
161729.0,43200.0,734123.0,156131.0,0.0,45,3380224,0,0,0,4783037,0,0,1
2666858.0,58889.0,775902.0,135934.0,1.0,47,4357120,0,0,0,4811261,0,0,1
4296957.0,38546.0,1254876.0,134598.0,0.0,48,4670464,0,0,0,4745344,0,0,1
181193.0,10590.0,1068832.0,135782.0,2.0,39,3257856,2,8192,0,21961616,5362210,0,1
1153092.0,39426.0,539462.0,171858.0,4.0,51,3631104,0,0,0,4833819,0,0,1
205913.0,38078.0,73638.0,145697.0,3.0,78,5946880,0,0,0,7017509,0,0,1
386186.0,26846.0,350565.0,142258.0,1.0,50,5053440,0,0,0,5698426,0,0,1
979771.0,29548.0,622180.0,145583.0,0.0,51,5222912,0,0,0,5877327,0,0,1
170333.0,36853.0,539823.0,146098.0,0.0,43,4327424,0,0,0,4502159,0,0,1
749088.0,35893.0,5009.0,148265.0,0.0,47,3747840,1,4096,0,4527716,100647,0,1
623503.0,30985.0,634032.0,143210.0,0.0,50,5217280,1,61440,0,5553793,744481,0,1
1034246.0,35478.0,841171.0,143745.0,0.0,11,846848,27,2478592,0,25320680,130869423,0,1
68825.0,34242.0,941698.0,163627.0,1.0,9,704000,110,10785792,0,24269680,218354147,0,1
854787.0,40049.0,1084389.0,179108.0,0.0,0,0,0,0,0,0,0,0,1
961442.0,21374.0,643079.0,141415.0,0.0,5,364544,174,15912960,0,132979859,605048010,0,1
1292094.0,20479.0,490434.0,104570.0,0.0,0,0,64,5692928,0,0,17702169,0,1
1473808.0,22191.0,410728.0,120490.0,2.0,0,0,0,0,0,0,0,0,1
1717291.0,21455.0,998263.0,204662.0,0.0,0,0,0,0,0,0,0,0,1
1833706.0,23462.0,1081739.0,208017.0,1.0,3,138752,75,7702016,0,91795016,2078534574,0,1
1205911.0,21452.0,1062551.0,131418.0,1.0,1,50688,75,8301056,0,44773,70141893,0,1
28819.0,41091.0,920404.0,128922.0,1.0,0,0,0,0,0,0,0,0,1
65096.0,42420.0,1170579.0,122072.0,0.0,5,311296,121,11426304,0,121154812,544692967,0,1
389790.0,42918.0,1045401.0,130778.0,1.0,0,0,7,853504,0,0,1988674,0,1
259754.0,46767.0,1223072.0,126448.0,1.0,6,630272,61,6013952,0,166421558,313723168,0,1
480576.0,36270.0,1288704.0,53126.0,1.0,11,975360,38,2546688,0,88773453,355902587,0,1
1237385.0,35391.0,1188300.0,130514.0,0.0,12,989184,51,4802048,0,72330961,248008540,0,1
1377440.0,32726.0,1034288.0,169705.0,0.0,10,315904,66,2777600,0,32525478,191907763,0,1
1439925.0,33677.0,1268900.0,174627.0,2.0,18,715776,40,2225152,0,32465114,137935657,0,1
1482244.0,30687.0,1292125.0,179878.0,12.0,2,15360,51,3886592,0,3514560,36288683,0,1
28402.0,40808.0,1075014.0,187849.0,4.0,6,148480,63,4978176,0,61724696,588799850,0,1
2624172.0,24506.0,873909.0,188703.0,4.0,4,65536,38,4265984,0,18200903,205196214,0,1
885677.0,38390.0,737104.0,202669.0,0.0,2,15872,46,5024768,0,12504801,304242487,0,1
411863.0,31414.0,467299.0,207453.0,0.0,2,87552,50,5129216,0,37558694,511197452,0,1
573909.0,33371.0,748880.0,194641.0,14.0,4,154112,20,2033152,0,46878471,485524675,0,1
1263125.0,38666.0,686101.0,221797.0,13.0,5,214016,34,3108864,0,19473014,183561685,0,1
404612.0,36007.0,991565.0,198305.0,0.0,8,205312,52,3616768,1,35513959,217292156,836835,1
942585.0,29510.0,300080.0,199507.0,2.0,2,13312,71,6419968,0,21413207,182689981,0,1
1162526.0,18871.0,315962.0,142961.0,10.0,0,0,31,3387904,0,0,17653092,0,1
413748.0,30107.0,532463.0,131135.0,0.0,2,17408,22,2119168,0,56919836,320053411,0,1
1379661.0,18827.0,1032671.0,139837.0,0.0,7,62976,57,3770368,0,51650936,238580815,0,1
1494677.0,22115.0,1181834.0,141705.0,7.0,2,10752,52,4935168,0,7257987,70385154,0,1
1746173.0,28901.0,715215.0,141058.0,3.0,4,146432,58,6163968,0,65848554,477116917,0,1
1778830.0,34972.0,623642.0,127029.0,3.0,2,29184,60,6217216,0,27830316,394752488,0,1
1819516.0,16912.0,658452.0,135374.0,0.0,10,1121280,130,12525568,0,119322262,272836492,0,1
2284753.0,14790.0,476455.0,196278.0,0.0,54,2306048,43,4227584,0,4189165,14481957,0,1
1339873.0,28859.0,412738.0,200382.0,3.0,41,2133504,0,0,0,4601190,0,0,1
28411.0,12772.0,487808.0,190407.0,2.0,0,0,0,0,0,0,0,0,1
9861118.0,576.0,286060.0,191529.0,0.0,0,0,0,0,0,0,0,0,1
2012417.0,7425.0,336567.0,181969.0,0.0,19,2090496,2,192512,0,1713157,120235683,0,1
1004678.0,10157.0,706609.0,162830.0,0.0,38,3405824,0,0,0,4365807,0,0,1
6433525.0,22589.0,971671.0,223260.0,44.0,49,4645888,0,0,0,4870673,0,0,1
2998629.0,27451.0,473730.0,205166.0,0.0,38,2542592,0,0,0,3451154,0,0,1
1419192.0,14253.0,675466.0,156972.0,1.0,42,3034624,4,126976,0,4547610,407324,0,1
1449582.0,38570.0,871525.0,131751.0,7.0,24,2096128,67,2433024,0,2807205,9217202,0,1
1588244.0,27280.0,984098.0,142277.0,11.0,48,3636224,10,327680,0,5072160,865223,0,1
1419881.0,31754.0,855559.0,131007.0,2.0,43,3136512,1,32768,0,4981844,108180,0,1
1809480.0,12139.0,703722.0,176723.0,0.0,56,5262848,0,0,0,6190992,0,0,1
1739115.0,33362.0,638517.0,175322.0,9.0,31,1715200,0,0,0,3670742,0,0,1
1819866.0,6757.0,879237.0,154790.0,6.0,54,4282880,0,0,0,6389874,0,0,1
1903781.0,9036.0,554770.0,144127.0,4.0,53,4438016,0,0,0,5621569,0,0,1
1644523.0,15808.0,140125.0,114858.0,10.0,27,2204672,1,49152,0,2998100,100327,0,1
615221.0,793.0,769892.0,163841.0,1.0,51,3166720,0,0,0,5196105,0,0,1
28813.0,37134.0,707418.0,155491.0,4.0,48,2182144,0,0,0,4719704,0,0,1
30576.0,11469.0,141980.0,184310.0,14.0,51,4322304,0,0,0,6400153,0,0,1
108111.0,41548.0,172043.0,86818.0,1.0,42,3122176,0,0,0,5306488,0,0,1
645418.0,16779.0,434962.0,172656.0,4.0,53,4596736,0,0,0,7488382,0,0,1
1317659.0,30310.0,25977.0,115601.0,1.0,9,473088,25,2493952,0,1281611,70240142,0,1
1509722.0,16543.0,27328.0,69340.0,0.0,9,856576,84,6687232,0,94465886,432322517,0,1
1785449.0,31780.0,23176.0,41674.0,0.0,19,1939456,62,6135808,0,90368804,147707513,0,1
873073.0,28743.0,38725.0,113216.0,10.0,0,0,18,1626624,0,0,312670523,0,1
87305.0,30625.0,123713.0,4582.0,18.0,16,1739264,55,4283904,1,23171437,178394704,4236058,1
1667936.0,28524.0,161039.0,52378.0,12.0,7,790528,43,4103168,0,80149841,334284492,0,1
730422.0,29976.0,196182.0,109406.0,14.0,10,1056256,41,4166144,0,66889281,367924001,0,1
1548787.0,27445.0,801624.0,183243.0,7.0,9,914432,53,4730368,0,97345828,262797299,0,1
1723713.0,21459.0,25709.0,181412.0,1.0,0,0,13,1484288,0,0,7808873,0,1
2172034.0,29170.0,25418.0,152094.0,1.0,10,293888,43,3235328,0,72845198,387898275,0,1
2260682.0,47726.0,34695.0,65355.0,3.0,4,50688,53,4881408,0,17231855,248668976,0,1
2720326.0,33432.0,19813.0,7694.0,0.0,7,194048,53,2286080,0,37418104,189914197,0,1
1865844.0,28080.0,25608.0,18379.0,7.0,18,972288,42,2577920,0,45849024,179715584,0,1
64278.0,23548.0,18969.0,18831.0,20.0,7,127488,43,3706368,0,33400199,227626105,0,1
1543000.0,14752.0,21728.0,46123.0,7.0,7,254464,64,4487168,0,29483001,384893368,0,1
1801876.0,7384.0,133521.0,48104.0,1.0,9,266752,42,2320896,0,32952875,147934946,0,1
1680808.0,16471.0,130785.0,44845.0,0.0,6,337920,32,3232256,0,24234252,194301992,0,1
159130.0,13247.0,160446.0,71566.0,2.0,31,3301376,76,7699456,0,80473125,326145916,0,1
977945.0,29979.0,1225519.0,131468.0,3.0,3,251392,62,6723072,0,1998325,304386432,0,1
1099131.0,16556.0,1305675.0,75474.0,0.0,11,1027584,19,2245120,0,201326122,51313239,0,1
1133596.0,13096.0,974086.0,99001.0,0.0,25,2109440,61,5026816,0,76156378,678010462,0,1
72473.0,19389.0,1212189.0,110880.0,0.0,14,1325056,75,3492864,0,34431958,148561293,0,1
1565314.0,16950.0,1177647.0,106658.0,0.0,10,976896,16,1503744,0,72424269,216498400,0,1
1577163.0,9120.0,1167261.0,125130.0,6.0,11,940544,47,4259840,0,57238822,823955315,0,1
